DrugBank ID,Name,CAS Number,Drug Type,KEGG Compound ID,KEGG Drug ID,PubChem Compound ID,PubChem Substance ID,ChEBI ID,PharmGKB ID,HET ID,UniProt ID,UniProt Title,GenBank ID,DPD ID,RxList Link,Pdrhealth Link,Wikipedia ID,Drugs.com Link,NDC ID,ChemSpider ID,BindingDB ID,TTD ID
DB08898,Glucarpidase,9074-87-7,BiotechDrug,"",D10260,,,"","","",P06621,CBPG_PSES6,"","",http://www.rxlist.com/voraxaze-drug.htm,"",Glucarpidase,http://www.drugs.com/mtm/glucarpidase.html,,,,
DB08899,Enzalutamide,915087-33-1,SmallMoleculeDrug,"",D10218,15951529,175427141,68534,"","",,,,22083,http://www.rxlist.com/xtandi-drug.htm,"",Enzalutamide,http://www.drugs.com/cdi/enzalutamide.html,,,,
DB08900,Teduglutide,197922-42-2,BiotechDrug,C16049,D06053,,,72305,"","","","","",22636,http://www.rxlist.com/gattex-drug.htm,"",Teduglutide,http://www.drugs.com/mtm/teduglutide.html,,,,
DB08901,Ponatinib,943319-70-8,SmallMoleculeDrug,"",D09950,24826799,175427142,"","","",,,,22576,"","",Ponatinib,http://www.drugs.com/mtm/ponatinib.html,,,,
DB08902,Raxibacumab,565451-13-0,BiotechDrug,"",D05706,,,"","","","","","","","","",Raxibacumab,http://www.drugs.com/raxibacumab.html,,,,
DB08903,Bedaquiline,843663-66-1,SmallMoleculeDrug,"",D09872,5388906,175427143,72292,"","",,,,"",http://www.rxlist.com/sirturo-drug.htm,"",Bedaquiline,"",,,,
DB08904,Certolizumab pegol,428863-50-7,BiotechDrug,"",D03441,,,"",PA165107055,"","","","",20513,http://www.rxlist.com/cimzia-drug.htm,"",Certolizumab_pegol,http://www.drugs.com/ppa/certolizumab-pegol.html,,,,
DB08905,Formestane,566-48-3,SmallMoleculeDrug,"",D07260,11273,175427144,"","","",,,,297,"","",Formestane,http://www.drugs.com/international/formestane.html,,,,
DB08906,Fluticasone furoate,397864-44-7,SmallMoleculeDrug,"",D06315,9854489,175427145,"","","",,,,20155,http://www.rxlist.com/veramyst-drug.htm,"",Fluticasone_furoate,http://www.drugs.com/cdi/fluticasone-furoate-spray.html,,,,
DB08907,Canagliflozin,842133-18-0,SmallMoleculeDrug,"",D09592,24812758,175427146,73274,"","",,,,22295,http://www.rxlist.com/invokana-drug.htm,"",Canagliflozin,http://www.drugs.com/invokana.html,,,,
DB08908,Dimethyl fumarate,624-49-7,SmallMoleculeDrug,"","",,,"","","",,,,22048,http://www.rxlist.com/tecfidera-drug.htm,"",Dimethyl_fumarate,http://www.drugs.com/cdi/dimethyl-fumarate.html,,,,
DB08909,Glycerol Phenylbutyrate,611168-24-2,SmallMoleculeDrug,"",D10127,10482134,175427147,"","","",,,,22705,http://www.rxlist.com/ravicti-drug.htm,"",Glycerol_phenylbutyrate,http://www.drugs.com/cdi/glycerol-phenylbutyrate.html,,,,
DB08910,Pomalidomide,19171-19-8,SmallMoleculeDrug,"",D08976,134780,175427148,72690,"","",,,,22238,http://www.rxlist.com/pomalyst-drug.htm,"",Pomalidomide,http://www.drugs.com/cdi/pomalidomide.html,,,,
DB08911,Trametinib,871700-17-3,SmallMoleculeDrug,"",D10175,11707110,175427149,"","","",,,,22128,http://www.rxlist.com/mekinist-drug.htm,"",Trametinib,http://www.drugs.com/mekinist.html,,,,
DB08912,Dabrafenib,"",SmallMoleculeDrug,"",D10064,44462760,175427150,"","","",,,,22126,http://www.rxlist.com/tafinlar-drug.htm,"",Dabrafenib,http://www.drugs.com/tafinlar.html,,,,
DB08913,Radium Ra 223 Dichloride,444811-40-9,SmallMoleculeDrug,"","",,175427151,"","","",,,,"",http://www.rxlist.com/xofigo-drug.htm,"",Radium-223_chloride,http://www.drugs.com/xofigo.html,,,,
DB08916,Afatinib,850140-72-6,SmallMoleculeDrug,"",D09724,10184653,175427153,"","","",,,,22160,"","",Afatinib,http://www.drugs.com/gilotrif.html,,,,
DB08917,Ferric Carboxymaltose,9007-72-1,SmallMoleculeDrug,"",D08920,,,"","","",,,,"","","",,http://www.drugs.com/international/ferric-carboxymaltose.html,,,,
DB08918,Levomilnacipran,96847-55-1,SmallMoleculeDrug,"",D10072,6917779,175427154,"","","",,,,22602,"","",Levomilnacipran,"",,,,
DB08922,Perospirone,150915-41-6,SmallMoleculeDrug,"","",20055529,310264903,"","","",,,,"","","","","",,,,
DB08923,Epoetin Zeta,604802-70-2,BiotechDrug,"","",,,"","","",P01588,Erythropoietin,"","","","",Erythropoietin,http://www.drugs.com/international/epoetin-zeta.html,,,,
DB08924,Amfecloral,5581-35-1,SmallMoleculeDrug,"",D02926,21759,175427157,"","","",,,,"","","","","",,,,
DB08928,Arsthinol,119-96-0,SmallMoleculeDrug,"",D07356,8414,175427160,"","","",,,,"","","",Arsthinol,"",,,,
DB08930,Dolutegravir,1051375-16-6,SmallMoleculeDrug,"",D10066,54726191,175427161,76014,"","",,,,21556,"","",Dolutegravir,http://www.drugs.com/cdi/dolutegravir.html,,,,
DB08931,Riociguat,625115-55-1,SmallMoleculeDrug,"",D09572,,,76018,"","",,,,22148,http://www.rxlist.com/adempas-drug.htm,http://www.pdr.net/drug-information/adempas?druglabelid=3355,Riociguat,http://www.drugs.com/international/riociguat.html,,,,
DB08932,MACITENTAN,441798-33-0,SmallMoleculeDrug,"",D10135,16004692,175427162,"","","",,,,22162,http://www.rxlist.com/opsumit-drug.htm,"",Macitentan,http://www.drugs.com/cons/macitentan.html,,,,
DB08933,Luliconazole,187164-19-8,SmallMoleculeDrug,"",D01980,9863407,175427163,"","","",,,,"",http://www.rxlist.com/luzu-drug.htm,"","",http://www.drugs.com/ingredient/luliconazole.html,,,,
DB08934,Sofosbuvir,1190307-88-0,SmallMoleculeDrug,"",D10366,73425384,175427164,85083,"","",,,,22227,http://www.rxlist.com/sovaldi-drug.htm,"",Sofosbuvir,http://www.drugs.com/sovaldi.html,,,,
DB08935,Obinutuzumab,949142-50-1,BiotechDrug,"",D09321,,,"","","","","","",22546,http://www.rxlist.com/gazyva-drug.htm,"",Obinutuzumab,http://www.drugs.com/gazyva.html,,,,
DB08936,Chlorcyclizine,82-93-9,SmallMoleculeDrug,"","",2710,175427165,127544,"","",,,,"","","",Chlorcyclizine,http://www.drugs.com/international/chlorcyclizine.html,,,,
DB08941,Isoxsuprine,395-28-8,SmallMoleculeDrug,"","",3783,310264908,"","","",,,,"","","","","",,,,
DB08943,Isoconazole,27523-40-6,SmallMoleculeDrug,"",D04624,3760,310264910,"","","",,,,"","","",Isoconazole,"",,,,
DB08944,Isoaminile,77-51-0,SmallMoleculeDrug,"",D08088,161602,310264911,"","","",,,,"","","",Isoaminile,"",,,,
DB08946,Iopanoic acid,96-83-3,SmallMoleculeDrug,"","",3735,310264912,"","","",,,,6499,"","","","",,,,
DB08947,Iopamidol,60166-93-0,SmallMoleculeDrug,"",D01797,65492,310264913,31711,"","",,,,8042,"","",Iopamidol,http://www.drugs.com/international/Iopamidol.html,,,,
DB08954,Ifenprodil,23210-56-2,SmallMoleculeDrug,"",D08064,3689,310264919,"","","",,,,"","","",Ifenprodil,http://www.drugs.com/international/ifenprodil.html,,,,
DB08957,Hexoprenaline,3215-70-1,SmallMoleculeDrug,"","",3609,310264922,"","","",,,,"","","",Hexoprenaline,http://www.drugs.com/international/hexoprenaline.html,,,,
DB08958,Hexetidine,141-94-6,SmallMoleculeDrug,"",D07068,3607,310264923,"","","",,,,7094,"","",Hexetidine,http://www.drugs.com/international/Hexetidine.html,,,,
DB08964,Gemeprost,64318-79-2,SmallMoleculeDrug,"",D02073,5282237,310264927,"","","",,,,"","","",Gemeprost,"",,,,
DB08965,Fusafungine,1393-87-9,SmallMoleculeDrug,"","",3084092,310264928,"","","",,,,"","","","","",,,,
DB08966,Fursultiamine,804-30-8,SmallMoleculeDrug,"","",3002119,310264929,"","","",,,,"","","","","",,,,
DB08967,Dimetotiazine,7456-24-8,SmallMoleculeDrug,"","",25715,310264930,"","","",,,,"","","","","",,,,
DB08968,Fominoben,18053-31-1,SmallMoleculeDrug,"","",3407,310264931,"","","",,,,"","","","","",,,,
DB08970,Fluprednidene Acetate,1255-35-2,SmallMoleculeDrug,"","",11794741,310264933,"","","",,,,"","","","","",,,,
DB08971,Fluocortolone,152-97-6,SmallMoleculeDrug,"","",9053,310264934,"","","",,,,"","","","","",,,,
DB08973,Fluclorolone acetonide,3693-39-8,SmallMoleculeDrug,"","",20054914,310264936,"","","",,,,"","","",Fluclorolone_acetonide,http://www.drugs.com/international/fluclorolone-acetonide.html,,,,
DB08974,Flubendazole,31430-15-6,SmallMoleculeDrug,"","",35802,310264937,"","","",,,,"","","",Flubendazole,"",,,,
DB08976,Floctafenine,23779-99-9,SmallMoleculeDrug,"","",3360,310264938,"","","",,,,2009,"","","","",,,,
DB08977,Fibrinolysin,9001-90-5,BiotechDrug,"","",,,"","","","","","",6607,"","",Fibrinolysin,"",,,,
DB08979,Fenspiride,5053-06-5,SmallMoleculeDrug,"","",3344,310264940,"","","",,,,"","","",Fenspiride,"",,,,
DB08981,Fenbufen,36330-85-5,SmallMoleculeDrug,"",D01344,3335,310264942,31599,"","",,,,"","","",Fenbufen,"",,,,
DB08982,Etozoline,73-09-6,SmallMoleculeDrug,"","",5384145,310264943,553487,"","",,,,"","","",Etozoline,"",,,,
DB08983,Etofibrate,31637-97-5,SmallMoleculeDrug,"",D07187,65777,310264944,"","","",,,,"","","",Etofibrate,"",,,,
DB08984,Etofenamate,30544-47-9,SmallMoleculeDrug,"",D04102,35375,310264945,"","","",,,,"","","",Etofenamate,http://www.drugs.com/international/etofenamate.html,,,,
DB08987,Etidocaine,36637-18-0,SmallMoleculeDrug,"",D04095,37497,310264948,4904,"","",,,,"","","",Etidocaine,"",,,,
DB08990,Eprazinone,10402-90-1,SmallMoleculeDrug,"",D07902,73356,310264951,"","","",,,,"","","",Eprazinone,http://www.drugs.com/international/eprazinone.html,,,,
DB08991,Epirizole,18694-40-1,SmallMoleculeDrug,"",D01394,3242,310264952,"","","",,,,"","","",Epirizole,http://www.drugs.com/international/epirizole.html,,,,
DB08992,Eperisone,56839-43-1,SmallMoleculeDrug,"",D01671,3236,310264953,77069,"","",,,,"","","",Eperisone,http://www.drugs.com/international/eperisone.html,,,,
DB08993,Enviomycin,33103-22-9,SmallMoleculeDrug,"",D07897,20055267,310264954,"","","",,,,"","","",Enviomycin,http://www.drugs.com/international/enviomycin.html,,,,
DB08994,Ditazole,18471-20-0,SmallMoleculeDrug,"",D07138,29088,310264955,"","","",,,,"","","",Ditazole,http://www.drugs.com/international/ditazole.html,,,,
DB08995,Diosmin,520-27-4,SmallMoleculeDrug,"",D07858,5281613,310264956,"","","",,,,"","","",Diosmin,http://www.drugs.com/international/diosmin.html,,,,
DB08996,Dimetacrine,4757-55-5,SmallMoleculeDrug,C12959,D02565,94280,310264957,31497,"","",,,,"","","",Dimetacrine,"",,,,
DB08998,Demexiptiline,18059-99-9,SmallMoleculeDrug,"","",28876,310264959,"","","",,,,"","","",Demexiptiline,"",,,,
DB09000,Cyamemazine,3546-03-0,SmallMoleculeDrug,"",D07307,62865,310264961,"","","",,,,"","","",Cyamemazine,http://www.drugs.com/international/cyamemazine.html,,,,
DB09002,Cloperastine,3703-76-2,SmallMoleculeDrug,"",D03557,2805,310264962,"","","",,,,"","","",Cloperastine,http://www.drugs.com/international/cloperastine.html,,,,
DB09003,Clocapramine,47739-98-0,SmallMoleculeDrug,"",D07718,2793,310264963,"","","",,,,"","","",Clocapramine,http://www.drugs.com/international/clocapramine.html,,,,
DB09006,Clinofibrate,30299-08-2,SmallMoleculeDrug,"",D01300,45358412,310264965,"","","",,,,"","","",Clinofibrate,http://www.drugs.com/international/clinofibrate.html,,,,
DB09008,Cephaloridine,50-59-9,SmallMoleculeDrug,"",D01075,5773,310264967,"","","",,,,"","","",Cephaloridine,http://www.drugs.com/international/cefaloridine.html,,,,
DB09009,Articaine,23964-57-0,SmallMoleculeDrug,"",D07468,32170,310264968,"","","",,,,308,"","",Articaine,http://www.drugs.com/monograph/articaine-hydrochloride.html,,,,
DB09012,Carbazochrome,69-81-8,SmallMoleculeDrug,"",D01864,5360410,310264970,"","","",,,,"","","",Carbazochrome,http://www.drugs.com/international/carbazochrome.html,,,,
DB09014,Captodiame,486-17-9,SmallMoleculeDrug,"",D07316,10240,310264972,"","","",,,,"","","",Captodiame,http://www.drugs.com/international/captodiame.html,,,,
DB09015,Potassium Canrenoate,2181-04-6,SmallMoleculeDrug,"",D01943,23671691,310264973,"","","",,,,"","","",Potassium_canrenoate,http://www.drugs.com/international/potassium-canrenoate.html,,,,
DB09016,Butriptyline,35941-65-2,SmallMoleculeDrug,"",D07601,,,"","","",,,,"","","",Butriptyline,"",,,,
DB09017,Brotizolam,57801-81-7,SmallMoleculeDrug,"",D01744,2451,310264974,31308,"","",,,,"","","",Brotizolam,http://www.drugs.com/international/brotizolam.html,,,,
DB09018,Bromopride,4093-35-0,SmallMoleculeDrug,"",D07101,2446,310264975,310957,"","",,,,"","","",Bromopride,http://www.drugs.com/international/bromopride.html,,,,
DB09019,Bromhexine,3572-43-8,SmallMoleculeDrug,"",D07542,2442,310264976,77032,"","",,,,"","","",Bromhexine,http://www.drugs.com/international/bromhexine.html,,,,
DB09020,Bisacodyl,603-50-9,SmallMoleculeDrug,"",D00245,2391,310264977,"","","",,,,10193,"","",Bisacodyl,http://www.drugs.com/monograph/bisacodyl.html,,,,
DB09021,Benzoctamine,10085-81-1,SmallMoleculeDrug,"",D03089,,,"","","",,,,"","","",Benzoctamine,"",,,,
DB09024,Follitropin Alpha,56832-30-5,BiotechDrug,"","",,,"","","","","","",11457,"","","","",,,,
DB09026,Aliskiren,173334-57-1,SmallMoleculeDrug,"",D03208,5493444,310264980,601027,PA14348791,"","","","",20175,"","",Aliskiren,http://www.drugs.com/cdi/aliskiren.html,,,17950,
DB09027,Ledipasvir,1256388-51-8,SmallMoleculeDrug,"",D10442,67505836,310264981,85089,"","",,,,22523,http://www.rxlist.com/harvoni-drug.htm,"",Ledipasvir,http://www.drugs.com/cdi/ledipasvir-and-sofosbuvir.html,,,,
DB09028,Cytisine,485-35-8,SmallMoleculeDrug,C10763,D07770,10235,310264982,4055,"","",,,,"","","",Cytisine,http://www.drugs.com/international/cytisine.html,,,,
DB09029,Secukinumab,875356-43-7,BiotechDrug,"",D09967,,,"","","","","","",22582,http://www.rxlist.com/cosentyx-drug.htm,"",Secukinumab,http://www.drugs.com/cdi/secukinumab.html,,,,
DB09030,Vorapaxar,618385-01-6,SmallMoleculeDrug,"",D09766,10077130,310264983,82702,"","",,,,"",http://www.rxlist.com/zontivity-drug.htm,"",Vorapaxar,http://www.drugs.com/zontivity.html,,,50261110,
DB09031,Miltefosine,58066-85-6,SmallMoleculeDrug,"",D02494,3599,310264984,75283,"","",,,,"",http://www.rxlist.com/impavido-drug.htm,"",Miltefosine,http://www.drugs.com/international/miltefosine.html,,,50034220,
DB09033,Vedolizumab,943609-66-3,BiotechDrug,"",D08083,,,"","","","","","",22569,http://www.rxlist.com/entyvio-drug.htm,"",Vedolizumab,http://www.drugs.com/entyvio.html,,,,
DB09034,Suvorexant,1030377-33-3,SmallMoleculeDrug,"",D10082,24965990,310264985,82698,"","",,,,"",http://www.rxlist.com/belsomra-drug.htm,"",Suvorexant,http://www.drugs.com/belsomra.html,,,,
DB09035,Nivolumab,946414-94-4,BiotechDrug,"",D10316,,,"","","","","","",22643,http://www.rxlist.com/opdivo-drug.htm,"",Nivolumab,http://www.drugs.com/opdivo.html,,,,
DB09036,Siltuximab,541502-14-1,BiotechDrug,"",D09669,,,"","","","","","",22547,http://www.rxlist.com/sylvant-drug.htm,"",Siltuximab,http://www.drugs.com/cdi/siltuximab.html,,,,
DB09037,Pembrolizumab,1374853-91-4,BiotechDrug,"",D10574,,,"","","","","","",22604,http://www.rxlist.com/keytruda-side-effects-drug-center.htm,"",Pembrolizumab,http://www.drugs.com/cdi/pembrolizumab.html,,,,
DB09038,Empagliflozin,864070-44-0,SmallMoleculeDrug,"",D10459,11949646,310264986,82720,"","",,,,22629,http://www.rxlist.com/jardiance-drug/clinical-pharmacology.htm,"",Empagliflozin,http://www.drugs.com/jardiance.html,,,,
DB09039,Eliglustat,491833-29-5,SmallMoleculeDrug,"",D09893,23652731,310264987,82752,"","",,,,"","","",Eliglustat,"",,,,
DB09040,Efinaconazole,164650-44-6,SmallMoleculeDrug,"",D10021,489181,310264988,82718,"","",,,,22151,"","",Efinaconazole,http://www.drugs.com/mtm/efinaconazole-topical.html,,,,
DB09041,Tavaborole,174671-46-6,SmallMoleculeDrug,"",D10169,11499245,310264989,77942,"","",,,,"",http://www.rxlist.com/kerydin-side-effects-drug-center.htm,"",Tavaborole,http://www.drugs.com/cdi/tavaborole.html,,,,
DB09042,Tedizolid Phosphate,856867-55-5,SmallMoleculeDrug,"",D09686,11476460,310264990,83326,"","",,,,22588,http://www.rxlist.com/sivextro-drug.htm,"",Tedizolid,http://www.drugs.com/sivextro.html,,,50017198,
DB09043,Albiglutide,782500-75-8,BiotechDrug,"",D08843,,,"","","","","","",22625,"","",Albiglutide,"",,,,
DB09045,Dulaglutide,923950-08-7,BiotechDrug,"",D09889,,,"","","",P43220,Glucagon-like peptide 1 receptor,"",22660,http://www.rxlist.com/trulicity-drug.htm,"",Dulaglutide,http://www.drugs.com/cdi/dulaglutide.html,,,,
DB09046,Metreleptin,186018-45-1,BiotechDrug,"",D05014,,,"","","",P41159,"","","",http://www.rxlist.com/myalept-drug.htm,"",Metreleptin,http://www.drugs.com/mtm/metreleptin.html,,,,
DB09047,Finafloxacin,209342-40-5,SmallMoleculeDrug,"",D10575,11567473,310264991,85176,"","",,,,22701,"","",Finafloxacin,"",,,,
DB09048,Netupitant,290297-26-6,SmallMoleculeDrug,"",D10572,6451149,310264992,85155,"","",,,,"","","",Netupitant,"",,,,
DB09049,Naloxegol,854601-70-0,SmallMoleculeDrug,"",D10479,56959087,310264993,82975,"","",,,,22609,"","",Naloxegol,http://www.drugs.com/mtm/naloxegol.html,,,,
DB09050,Ceftolozane,689293-68-3,SmallMoleculeDrug,"",D10097,53234134,310264994,"","","",,,,22645,"","",Ceftolozane,"",,,,
DB09051,Elosulfase alfa,9025-60-9,BiotechDrug,"",D10333,,,"","","",P34059,N-acetylgalactosamine-6-sulfatase,"",22450,"","",Elosulfase_alfa,http://www.drugs.com/mtm/elosulfase-alfa.html,,,,
DB09052,Blinatumomab,853426-35-4,BiotechDrug,"",D09325,,,"","","","","","",22674,"","",Blinatumomab,http://www.drugs.com/cdi/blinatumomab.html,,,,
DB09053,Ibrutinib,936563-96-1,SmallMoleculeDrug,"",D10223,24821094,310264995,76612,"","",,,,22542,"","",Ibrutinib,http://www.drugs.com/imbruvica.html,,,,
DB09054,Idelalisib,870281-82-6,SmallMoleculeDrug,"",D10560,11625818,310264996,82701,"","",,,,22590,http://www.rxlist.com/zydelig-drug.htm,"",Idelalisib,http://www.drugs.com/cdi/idelalisib.html,,,,
DB09058,Prothrombin complex concentrate,37224-63-8,BiotechDrug,"","",,,"","","","","","",96,"","",Prothrombin_complex_concentrate,"",,,,
DB09060,Avibactam,1192491-61-4,SmallMoleculeDrug,"",D10340,24944097,310264997,85982,"","",,,,"",http://www.rxlist.com/avycaz-drug.htm,"",Avibactam,http://www.drugs.com/mtm/avibactam-and-ceftazidime.html,,,,
DB09063,Ceritinib,1032900-25-6,SmallMoleculeDrug,"",D10551,57379345,310264998,78432,"","",,,,22568,http://www.rxlist.com/zykadia-drug.htm,"",Ceritinib,http://www.drugs.com/mtm/ceritinib.html,,,,
DB09065,Cobicistat,1004316-88-4,SmallMoleculeDrug,"",D09881,25151504,310264999,72291,"","",,,,21508,http://www.rxlist.com/tybost-drug.htm,"",Cobicistat,http://www.drugs.com/cdi/cobicistat.html,,,,
DB09067,Corticorelin,79804-71-0,SmallMoleculeDrug,"",D03592,441300,310265000,"","","",,,,"",http://www.rxlist.com/acthrel-drug/patient-images-side-effects.htm,"",Corticorelin,http://www.drugs.com/mtm/corticorelin-ovine-triflutate.html,,,,
DB09068,Vortioxetine,508233-74-7,SmallMoleculeDrug,"",D10184,71768094,310265001,76017,"","",,,,22527,http://www.rxlist.com/brintellix-drug.htm,"",Vortioxetine,http://www.drugs.com/cdi/vortioxetine.html,,,,
DB09069,Trimetazidine,5011-34-7,SmallMoleculeDrug,"",D01606,21109,310265002,32262,"","",,,,"","","",Trimetazidine,http://www.drugs.com/international/trimetazidine.html,,,,
DB09071,Tasimelteon,609799-22-6,SmallMoleculeDrug,"",D09388,10220503,310265003,79042,"","",,,,"",http://www.rxlist.com/hetlioz-drug.htm,"",Tasimelteon,http://www.drugs.com/cdi/tasimelteon.html,,,,
DB09072,Sodium oxybate,502-85-2,SmallMoleculeDrug,,,,,,,,,,,15411,,,,,,,,
DB09073,Palbociclib,571190-30-2,SmallMoleculeDrug,"",D10372,5330286,310265004,85993,"","",,,,22703,http://www.rxlist.com/ibrance-drug.htm,"",Palbociclib,http://www.drugs.com/cdi/palbociclib.html,,,,
DB09074,Olaparib,763113-22-0,SmallMoleculeDrug,"",D09730,,,83766,"","",,,,"",http://www.rxlist.com/lynparza-drug/indications-dosage.htm,"",Olaparib,http://www.drugs.com/cdi/olaparib.html,,,,
DB09075,Edoxaban,480449-70-5,SmallMoleculeDrug,"",D09546,10280735,310265005,85973,"","",,,,"",http://www.rxlist.com/savaysa-drug.htm,"",Edoxaban,http://www.drugs.com/international/edoxaban.html,,,,
DB09076,Umeclidinium,869113-09-7,SmallMoleculeDrug,"",D10181,,,79040,"","",,,,22230,http://www.rxlist.com/incruse-ellipta-side-effects-drug-center.htm,"",Umeclidinium_bromide,http://www.drugs.com/cons/umeclidinium-inhalation.html,,,,
DB09077,Dinutuximab,1363687-32-4,SmallMoleculeDrug,"",D10559,,,"","","",,,,"","","",Dinutuximab,http://www.drugs.com/mtm/dinutuximab.html,,,,
DB09078,Lenvatinib,417716-92-8,SmallMoleculeDrug,"",D09920,9823820,310265006,85994,"","",,,,"",http://www.rxlist.com/lenvima-drug.htm,"",Lenvatinib,http://www.drugs.com/cdi/lenvatinib.html,,,,
DB09079,Nintedanib,656247-17-5,SmallMoleculeDrug,"",D10481,9809715,310265007,85164,"","",,,,22614,http://www.rxlist.com/ofev-drug.htm,"",Nintedanib,http://www.drugs.com/cdi/nintedanib.html,,,,
DB09080,Olodaterol,868049-49-4,SmallMoleculeDrug,"",D10020,11711522,310265008,83309,"","",,,,22094,http://www.rxlist.com/striverdi-respimat-drug.htm,"",Olodaterol,http://www.drugs.com/cdi/olodaterol.html,,,,
DB09081,Idebenone,58186-27-9,SmallMoleculeDrug,"","",3686,310265009,"","","",,,,20374,"","",Idebenone,"",,,,
DB09082,Vilanterol,503068-34-6,SmallMoleculeDrug,"",D10501,,,75037,"","",,,,22120,http://www.rxlist.com/breo-ellipta-drug.htm,"",Vilanterol,http://www.drugs.com/breo-ellipta.html,,,,
DB09083,Ivabradine,155974-00-8,SmallMoleculeDrug,"",D07165,132999,310265010,85966,"","",,,,"",http://www.rxlist.com/corlanor-drug.htm,"",Ivabradine,http://www.drugs.com/international/ivabradine-hydrochloride.html,,,,
DB09084,Benzydamine,642-72-8,SmallMoleculeDrug,"","",12555,310265011,"","","",,,,2047,"","","","",,,,
DB09085,Tetracaine,94-24-6,SmallMoleculeDrug,"","",5411,310265012,"","","",,,,6788; 2958,"","",Tetracaine,"",,,,
DB09086,Eugenol,97-53-0,SmallMoleculeDrug,"","",3314,310265013,"","","",,,,9699,"","","","",,,,
DB09087,Potassium alum,10043-67-1,SmallMoleculeDrug,"","",24856,310265014,"","","",,,,"","","","","",,,,
DB09089,Trimebutine,39133-31-8,SmallMoleculeDrug,"","",5573,310265016,"","","",,,,1925,"","","","",,,,
DB09090,Pinaverium,59995-65-2,SmallMoleculeDrug,"","",40704,310265017,"","","",,,,2097,"","","","",,,,
DB09091,Tixocortol,61951-99-3,SmallMoleculeDrug,"","",162955,310265018,"","","",,,,7505,"","","","",,,,
DB09092,Xanthinol,2530-97-4,SmallMoleculeDrug,"","",9913,310265019,"","","",,,,"","","",Xanthinol,"",,,,
DB09093,Chlortetracycline,57-62-5,SmallMoleculeDrug,"","",54708735,310265020,"","","",,,,8671; 8668,"","","","",,,,
DB09094,Podophyllin,9000-55-9,SmallMoleculeDrug,"","",11979494,310265021,"","","",,,,6689,"","","","",,,,
DB09095,Difluocortolone,2607-06-9,SmallMoleculeDrug,"","",11954369,310265022,"","","",,,,"","","","","",,,,
