Ligand id,Name,Species,Type,Approved,Withdrawn,Labelled,Radioactive,PubChem SID,PubChem CID,UniProt id,IUPAC name,INN,Synonyms,SMILES,InChIKey,InChI
6602,rivastigmine,,Synthetic organic,yes,,,,178103215,77991,,[3-[(1S)-1-dimethylaminoethyl]phenyl] N-ethyl-N-methylcarbamate,rivastigmine,Ena 713 free base|Exelon&reg;,CCN(C(=O)Oc1cccc(c1)[C@@H](N(C)C)C)C,XSVMFMHYUFZWBK-NSHDSACASA-N,"InChI=1S/C14H22N2O2/c1-6-16(5)14(17)18-13-9-7-8-12(10-13)11(2)15(3)4/h7-11H,6H2,1-5H3/t11-/m0/s1"
1930,rivenprost,,Synthetic organic,,,,,135650764,9803828,,"methyl 4-[2-[(1R,2R,3R)-3-hydroxy-2-[(E,3S)-3-hydroxy-4-[3-(methoxymethyl)phenyl]but-1-enyl]-5-oxocyclopentyl]ethylsulfanyl]butanoate",rivenprost,ONO-4819|ONO4819,COCc1cccc(c1)C[C@@H](/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCSCCCC(=O)OC)O,FBQUXLIJKPWCAO-AZIFJQEOSA-N,"InChI=1S/C24H34O6S/c1-29-16-18-6-3-5-17(13-18)14-19(25)8-9-20-21(23(27)15-22(20)26)10-12-31-11-4-7-24(28)30-2/h3,5-6,8-9,13,19-22,25-26H,4,7,10-12,14-16H2,1-2H3/b9-8+/t19-,20-,21-,22-/m1/s1"
7934,riviciclib,,Synthetic organic,,,,,249565617,23643976,,"2-(2-chlorophenyl)-5,7-dihydroxy-8-[(2R,3S)-2-(hydroxymethyl)-1-methylpyrrolidin-3-yl]chromen-4-one",riviciclib,P276-00,OC[C@@H]1N(C)CC[C@H]1c1c(O)cc(c2c1oc(cc2=O)c1ccccc1Cl)O,QLUYMIVVAYRECT-OCCSQVGLSA-N,"InChI=1S/C21H20ClNO5/c1-23-7-6-12(14(23)10-24)19-15(25)8-16(26)20-17(27)9-18(28-21(19)20)11-4-2-3-5-13(11)22/h2-5,8-9,12,14,24-26H,6-7,10H2,1H3/t12-,14+/m1/s1"
8307,rivipansel,,Synthetic organic,,,,,252166519,44232546,,"(2S)-2-[(2R,3R,4S,5S,6R)-3-benzoyloxy-2-[(1R,2R,3S,5R)-3-[(2,4-dioxo-1H-pyrimidine-6-carbonyl)amino]-5-[2-[[2-[2-[2-oxo-2-[(3,6,8-trisulfonaphthalen-1-yl)amino]ethoxy]ethoxy]acetyl]amino]ethylcarbamoyl]-2-[(2S,3S,4R,5S,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxycyclohexyl]oxy-5-hydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-3-cyclohexylpropanoic acid",rivipansel,GMI-1070|PF-06460031|PF-0646003102,OC[C@H]1O[C@@H](O[C@@H]2C[C@@H](C[C@@H]([C@H]2O[C@@H]2O[C@@H](C)[C@H]([C@H]([C@@H]2O)O)O)NC(=O)c2cc(=O)[nH]c(=O)[nH]2)C(=O)NCCNC(=O)COCCOCC(=O)Nc2cc(cc3c2c(cc(c3)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)[C@@H]([C@H]([C@H]1O)O[C@H](C(=O)O)CC1CCCCC1)OC(=O)c1ccccc1,VXBNTHRZPJLRSS-PTCSXESPSA-N,"InChI=1S/C58H74N6O31S3/c1-27-45(69)47(71)48(72)56(90-27)95-49-35(62-53(74)36-23-41(66)64-58(78)63-36)19-31(20-37(49)92-57-51(94-55(77)29-10-6-3-7-11-29)50(46(70)39(24-65)93-57)91-38(54(75)76)16-28-8-4-2-5-9-28)52(73)60-13-12-59-42(67)25-88-14-15-89-26-43(68)61-34-21-32(96(79,80)81)17-30-18-33(97(82,83)84)22-40(44(30)34)98(85,86)87/h3,6-7,10-11,17-18,21-23,27-28,31,35,37-39,45-51,56-57,65,69-72H,2,4-5,8-9,12-16,19-20,24-26H2,1H3,(H,59,67)(H,60,73)(H,61,68)(H,62,74)(H,75,76)(H,79,80,81)(H,82,83,84)(H,85,86,87)(H2,63,64,66,78)/t27-,31+,35-,37+,38-,39+,45+,46-,47+,48-,49+,50-,51+,56-,57+/m0/s1"
51,rizatriptan,,Synthetic organic,yes,,,,135650905,5078,,"N,N-dimethyl-2-[5-(1,2,4-triazol-1-ylmethyl)-1H-indol-3-yl]ethanamine",rizatriptan,Maxalt&reg;|MK-0462|MK-462|MK-A462|rizatriptan benzoate,CN(CCc1c[nH]c2c1cc(cc2)Cn1cncn1)C,ULFRLSNUDGIQQP-UHFFFAOYSA-N,"InChI=1S/C15H19N5/c1-19(2)6-5-13-8-17-15-4-3-12(7-14(13)15)9-20-11-16-10-18-20/h3-4,7-8,10-11,17H,5-6,9H2,1-2H3"
8152,RKI-1447,,Synthetic organic,,,,,249565832,60138149,,"1-[(3-hydroxyphenyl)methyl]-3-[4-(pyridin-4-yl)-1,3-thiazol-2-yl]urea",,compound 5g [PMID 23275831]|RKI1447,O=C(Nc1scc(n1)c1ccncc1)NCc1cccc(c1)O,GDVRVPIXWXOKQO-UHFFFAOYSA-N,"InChI=1S/C16H14N4O2S/c21-13-3-1-2-11(8-13)9-18-15(22)20-16-19-14(10-23-16)12-4-6-17-7-5-12/h1-8,10,21H,9H2,(H2,18,19,20,22)"
2595,R-L3,,Synthetic organic,,,,,135650906,656755,,"(3R)-5-(2-fluorophenyl)-3-(1H-indol-3-ylmethyl)-1-methyl-3H-1,4-benzodiazepin-2-one",,"R-L364,373",O=C1[C@H](N=C(c2c(N1C)cccc2)c1ccccc1F)Cc1c[nH]c2c1cccc2,CGBANSGENFERAT-JOCHJYFZSA-N,"InChI=1S/C25H20FN3O/c1-29-23-13-7-4-10-19(23)24(18-9-2-5-11-20(18)26)28-22(25(29)30)14-16-15-27-21-12-6-3-8-17(16)21/h2-13,15,22,27H,14H2,1H3/t22-/m1/s1"
7029,RM65,,Synthetic organic,,,,,178103608,23656549,,2-(9H-xanthen-9-ylsulfanyl)-N-{2-[2-(9H-xanthen-9-ylsulfanyl)propanamido]ethyl}propanamide,,,O=C(C(SC1c2ccccc2Oc2c1cccc2)C)NCCNC(=O)C(SC1c2ccccc2Oc2c1cccc2)C,KBXOGBYQKMAAIA-UHFFFAOYSA-N,"InChI=1S/C34H32N2O4S2/c1-21(41-31-23-11-3-7-15-27(23)39-28-16-8-4-12-24(28)31)33(37)35-19-20-36-34(38)22(2)42-32-25-13-5-9-17-29(25)40-30-18-10-6-14-26(30)32/h3-18,21-22,31-32H,19-20H2,1-2H3,(H,35,37)(H,36,38)"
3042,(R)-mevalonate,,Metabolite,,,,,135651556,5288798,,"(3R)-3,5-dihydroxy-3-methylpentanoate",,mevalonate|mevalonic acid,OCC[C@](CC(=O)[O-])(O)C,KJTLQQUUPVSXIM-ZCFIWIBFSA-M,"InChI=1S/C6H12O4/c1-6(10,2-3-7)4-5(8)9/h7,10H,2-4H2,1H3,(H,8,9)/p-1/t6-/m1/s1"
8980,RN-1,,Synthetic organic,,,,,310264760,45376076,,"2-{[(1R,2S)-2-[4-(benzyloxy)phenyl]cyclopropyl]amino}-1-(4-methylpiperazin-1-yl)ethan-1-one",,,CN1CCN(CC1)C(=O)CN[C@@H]1C[C@H]1c1ccc(cc1)OCc1ccccc1,YAMSXCOVJUUMCT-FCHUYYIVSA-N,"InChI=1S/C23H29N3O2/c1-25-11-13-26(14-12-25)23(27)16-24-22-15-21(22)19-7-9-20(10-8-19)28-17-18-5-3-2-4-6-18/h2-10,21-22,24H,11-17H2,1H3/t21-,22+/m0/s1"
4294,RN1734,,Synthetic organic,,,,,178101111,3601086,,"2,4-dichloro-N-(propan-2-yl)-N-{2-[(propan-2-yl)amino]ethyl}benzene-1-sulfonamide",,RN 1734|RN-1734,CC(NCCN(S(=O)(=O)c1ccc(cc1Cl)Cl)C(C)C)C,IHYZMEAZAIFMTN-UHFFFAOYSA-N,"InChI=1S/C14H22Cl2N2O2S/c1-10(2)17-7-8-18(11(3)4)21(19,20)14-6-5-12(15)9-13(14)16/h5-6,9-11,17H,7-8H2,1-4H3"
4295,RN1747,,Synthetic organic,,,,,178101112,5068295,,1-benzyl-4-[(4-chloro-2-nitrobenzene)sulfonyl]piperazine,,RN 1747|RN-1747,Clc1ccc(c(c1)[N+](=O)[O-])S(=O)(=O)N1CCN(CC1)Cc1ccccc1,ZNLVYSJQUMALEO-UHFFFAOYSA-N,"InChI=1S/C17H18ClN3O4S/c18-15-6-7-17(16(12-15)21(22)23)26(24,25)20-10-8-19(9-11-20)13-14-4-2-1-3-5-14/h1-7,12H,8-11,13H2"
8249,RN486,,Synthetic organic,,,,,249565929,46908026,,6-cyclopropyl-8-fluoro-2-[2-(hydroxymethyl)-3-[1-methyl-5-[[5-(4-methylpiperazin-1-yl)pyridin-2-yl]amino]-6-oxopyridin-3-yl]phenyl]isoquinolin-1-one,,compound 29 [PMID 22394077]|RN-486,OCc1c(cccc1n1ccc2c(c1=O)c(F)cc(c2)C1CC1)c1cc(Nc2ccc(cn2)N2CCN(CC2)C)c(=O)n(c1)C,ZTUJNJAKTLHBEX-UHFFFAOYSA-N,"InChI=1S/C35H35FN6O3/c1-39-12-14-41(15-13-39)26-8-9-32(37-19-26)38-30-18-25(20-40(2)34(30)44)27-4-3-5-31(28(27)21-43)42-11-10-23-16-24(22-6-7-22)17-29(36)33(23)35(42)45/h3-5,8-11,16-20,22,43H,6-7,12-15,21H2,1-2H3,(H,37,38)"
4618,(R)-NFPS,,Synthetic organic,,,,,178101336,6604909,,2-{[(3R)-3-(4-fluorophenyl)-3-(4-phenylphenoxy)propyl](methyl)amino}acetic acid,,ALX 5407,CN(CC(=O)O)CC[C@H](c1ccc(cc1)F)Oc1ccc(cc1)c1ccccc1,FDORQEIHOKEJNX-HSZRJFAPSA-N,"InChI=1S/C24H24FNO3/c1-26(17-24(27)28)16-15-23(20-7-11-21(25)12-8-20)29-22-13-9-19(10-14-22)18-5-3-2-4-6-18/h2-14,23H,15-17H2,1H3,(H,27,28)/t23-/m1/s1"
5720,(R)-N-oleoyltyrosinol,,Synthetic organic,,,,,178102346,73755147,,(9E)-N-[(2R)-1-hydroxy-3-(4-hydroxyphenyl)propan-2-yl]octadec-9-enamide,,,CCCCCCCC/C=C/CCCCCCCC(=O)N[C@H](Cc1ccc(cc1)O)CO,ICDMLAQPOAVWNH-YHZGQTRVSA-N,"InChI=1S/C27H45NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-27(31)28-25(23-29)22-24-18-20-26(30)21-19-24/h9-10,18-21,25,29-30H,2-8,11-17,22-23H2,1H3,(H,28,31)/b10-9+/t25-/m1/s1"
1386,Ro01-6128,,Synthetic organic,,,,,135650908,9903898,,"ethyl N-[2,2-di(phenyl)acetyl]carbamate",,Ro-016128,CCOC(=O)NC(=O)C(c1ccccc1)c1ccccc1,ILSZPWZFQHSKLW-UHFFFAOYSA-N,"InChI=1S/C17H17NO3/c1-2-21-17(20)18-16(19)15(13-9-5-3-6-10-13)14-11-7-4-8-12-14/h3-12,15H,2H2,1H3,(H,18,19,20)"
274,Ro 04-6790,,Synthetic organic,,,,,135650909,5312145,,"4-amino-N-[2,6-bis(methylamino)pyrimidin-4-yl]benzenesulfonamide",,Ro 4-6790|Ro-046790,CNc1nc(NC)nc(c1)NS(=O)(=O)c1ccc(cc1)N,JELFWSXQTXRMAJ-UHFFFAOYSA-N,"InChI=1S/C12H16N6O2S/c1-14-10-7-11(17-12(15-2)16-10)18-21(19,20)9-5-3-8(13)4-6-9/h3-7H,13H2,1-2H3,(H3,14,15,16,17,18)"
8203,Ro-0505124,,Synthetic organic,,,,,249565883,9911652,,"[4-amino-2-[[4-(4-methylpiperazin-1-yl)phenyl]amino]-1,3-thiazol-5-yl]-(2,3-dihydro-1,4-benzodioxin-7-yl)methanone",,RO0505124,CN1CCN(CC1)c1ccc(cc1)Nc1nc(c(s1)C(=O)c1ccc2c(c1)OCCO2)N,YGEYFDLYGXSZCP-UHFFFAOYSA-N,"InChI=1S/C23H25N5O3S/c1-27-8-10-28(11-9-27)17-5-3-16(4-6-17)25-23-26-22(24)21(32-23)20(29)15-2-7-18-19(14-15)31-13-12-30-18/h2-7,14H,8-13,24H2,1H3,(H,25,26)"
6204,Ro0711401,,Synthetic organic,,,,,178102825,10338547,,"N-[4-(trifluoromethyl)-1,3-oxazol-2-yl]-9H-xanthene-9-carboxamide",,compound 14a [PMID: 19233648],O=C(C1c2ccccc2Oc2c1cccc2)Nc1occ(n1)C(F)(F)F,GSGDLBUOSWGZER-UHFFFAOYSA-N,"InChI=1S/C18H11F3N2O3/c19-18(20,21)14-9-25-17(22-14)23-16(24)15-10-5-1-3-7-12(10)26-13-8-4-2-6-11(13)15/h1-9,15H,(H,22,23,24)"
982,Ro 10-4548,,Synthetic organic,,,,,135650910,11429930,,N-[2-[2-hydroxy-3-[4-(4-hydroxy-3-methoxyphenyl)piperazin-1-yl]propoxy]phenyl]acetamide,,,COc1cc(ccc1O)N1CCN(CC1)CC(COc1ccccc1NC(=O)C)O,MXZGRDMOUWOERR-UHFFFAOYSA-N,"InChI=1S/C22H29N3O5/c1-16(26)23-19-5-3-4-6-21(19)30-15-18(27)14-24-9-11-25(12-10-24)17-7-8-20(28)22(13-17)29-2/h3-8,13,18,27-28H,9-12,14-15H2,1-2H3,(H,23,26)"
1969,RO1138452,,Synthetic organic,,,,,135650911,9839644,,"N-[4-[(4-propan-2-yloxyphenyl)methyl]phenyl]-4,5-dihydro-1H-imidazol-2-amine",,Ro-1138452,CC(Oc1ccc(cc1)Cc1ccc(cc1)NC1=NCCN1)C,GYYRMJMXXLJZAB-UHFFFAOYSA-N,"InChI=1S/C19H23N3O/c1-14(2)23-18-9-5-16(6-10-18)13-15-3-7-17(8-4-15)22-19-20-11-12-21-19/h3-10,14H,11-13H2,1-2H3,(H2,20,21,22)"
252,RO 116 1148,,Synthetic organic,,,,,135650937,44391713,,"N-[(1-butylpiperidin-4-yl)methyl]-2,3-dihydro-1,4-benzodioxine-5-carboxamide",,RO 116-1148,CCCCN1CCC(CC1)CNC(=O)c1cccc2c1OCCO2,VBFBEYXWJLASJA-UHFFFAOYSA-N,"InChI=1S/C19H28N2O3/c1-2-3-9-21-10-7-15(8-11-21)14-20-19(22)16-5-4-6-17-18(16)24-13-12-23-17/h4-6,15H,2-3,7-14H2,1H3,(H,20,22)"
789,RO116-4875/608,,Synthetic organic,,,,,135650912,10098735,,"1-[(2R)-1-[4-[(3,4-dichlorophenyl)methyl]piperidin-1-yl]-3-methylbutan-2-yl]-3-(3,4,5-trimethoxyphenyl)urea",,,COc1cc(NC(=O)N[C@H](C(C)C)CN2CCC(CC2)Cc2ccc(c(c2)Cl)Cl)cc(c1OC)OC,FQHUEFRHSWYBQS-QHCPKHFHSA-N,"InChI=1S/C27H37Cl2N3O4/c1-17(2)23(31-27(33)30-20-14-24(34-3)26(36-5)25(15-20)35-4)16-32-10-8-18(9-11-32)12-19-6-7-21(28)22(29)13-19/h6-7,13-15,17-18,23H,8-12,16H2,1-5H3,(H2,30,31,33)/t23-/m0/s1"
790,RO116-9132/238,,Synthetic organic,,,,,135650913,9915610,,"1-[(2R)-1-[4-[(3,4-dichlorophenyl)methyl]-1-methylpiperidin-1-ium-1-yl]-3-methylbutan-2-yl]-3-(3,4,5-trimethoxyphenyl)urea",,,COc1cc(NC(=O)N[C@H](C(C)C)C[N+]2(C)CCC(CC2)Cc2ccc(c(c2)Cl)Cl)cc(c1OC)OC,INQAQQXKVUWERW-WXJUUJJFSA-O,"InChI=1S/C28H39Cl2N3O4/c1-18(2)24(32-28(34)31-21-15-25(35-4)27(37-6)26(16-21)36-5)17-33(3)11-9-19(10-12-33)13-20-7-8-22(29)23(30)14-20/h7-8,14-16,18-19,24H,9-13,17H2,1-6H3,(H-,31,32,34)/p+1/t19?,24-,33?/m0/s1"
4296,Ro15-4513,,Synthetic organic,,,,,178101113,5081,,"ethyl 12-azido-8-methyl-9-oxo-2,4,8-triazatricyclo[8.4.0.0^{2,6}]tetradeca-1(10),3,5,11,13-pentaene-5-carboxylate",,Ro-154513,CCOC(=O)c1ncn2c1CN(C)C(=O)c1c2ccc(c1)N=[N+]=[N-],CFSOJZTUTOQNIA-UHFFFAOYSA-N,"InChI=1S/C15H14N6O3/c1-3-24-15(23)13-12-7-20(2)14(22)10-6-9(18-19-16)4-5-11(10)21(12)8-17-13/h4-6,8H,3,7H2,1-2H3"
4297,Ro19-4603,,Synthetic organic,,,,,178101114,127382,,"tert-butyl 8-methyl-7-oxo-5-thia-1,8,12-triazatricyclo[8.3.0.0^{2,6}]trideca-2(6),3,10,12-tetraene-11-carboxylate",,Ro-194603,CN1Cc2c(ncn2c2c(C1=O)scc2)C(=O)OC(C)(C)C,ZIGMMUKDYCABPW-UHFFFAOYSA-N,"InChI=1S/C15H17N3O3S/c1-15(2,3)21-14(20)11-10-7-17(4)13(19)12-9(5-6-22-12)18(10)8-16-11/h5-6,8H,7H2,1-4H3"
5258,Ro20-1724,,Synthetic organic,,,,,178101942,5087,,4-[(3-butoxy-4-methoxyphenyl)methyl]imidazolidin-2-one,,RO-201724,CCCCOc1cc(ccc1OC)CC1CNC(=O)N1,PDMUULPVBYQBBK-UHFFFAOYSA-N,"InChI=1S/C15H22N2O3/c1-3-4-7-20-14-9-11(5-6-13(14)19-2)8-12-10-16-15(18)17-12/h5-6,9,12H,3-4,7-8,10H2,1-2H3,(H2,16,17,18)"
2276,Ro 25-1392,,Peptide,,,,,135652439,,,,,"Ac-His<sup>1</sup>[Glu<sup>8</sup>,OCH<sub>3</sub>-Tyr<sup>10</sup>,Lys<sup>12</sup>,Nle<sup>17</sup>,Ala<sup>19</sup>,Asp<sup>25</sup>,Leu<sup>26</sup>,Lys<sup>27,28</sup>]VIP|Ro 251392|Ro251392",,,
2259,Ro 25-1553,,Peptide,,,,,135652440,,,,,"Ac-His<sup>1</sup>[Glu<sup>8</sup>,Lys<sup>12</sup>,Nle<sup>17</sup>,Ala<sup>19</sup>,Asp<sup>25</sup>,Leu<sup>26</sup>,Lys<sup>27,28</sup>,Gly<sup>29,30</sup>,Thr<sup>31</sup>]VIP-NH2(cyclo 21-25)|Ro 251553|Ro-251553",,,
5052,Ro26-4550,,Synthetic organic,,,,,178101747,73755110,,methyl (2S)-2-{2-[(3R)-1-methanehydrazonoylpiperidin-3-yl]acetamido}-3-[4-(2-phenylethynyl)phenyl]propanoate,,Ro-26-4550,NN=CN1CCC[C@@H](C1)CC(=O)N[C@H](C(=O)OC)Cc1ccc(cc1)C#Cc1ccccc1,YQDXLNDLKSCQKX-RPWUZVMVSA-N,"InChI=1S/C26H30N4O3/c1-33-26(32)24(29-25(31)17-23-8-5-15-30(18-23)19-28-27)16-22-13-11-21(12-14-22)10-9-20-6-3-2-4-7-20/h2-4,6-7,11-14,19,23-24H,5,8,15-18,27H2,1H3,(H,29,31)/t23-,24+/m1/s1"
4298,RO3,,Synthetic organic,,,,,178101115,11289644,,"5-{[4,5-dimethoxy-2-(propan-2-yl)phenyl]methyl}pyrimidine-2,4-diamine",,RO-3,COc1cc(Cc2cnc(nc2N)N)c(cc1OC)C(C)C,PYNPWUIBJMVRIG-UHFFFAOYSA-N,"InChI=1S/C16H22N4O2/c1-9(2)12-7-14(22-4)13(21-3)6-10(12)5-11-8-19-16(18)20-15(11)17/h6-9H,5H2,1-4H3,(H4,17,18,19,20)"
5259,Ro31-8220,,Synthetic organic,,,,,178101943,5083,,"3-[3-[4-(1-methylindol-3-yl)-2,5-dioxopyrrol-3-yl]indol-1-yl]propylsulfanylmethanimidamide",,bisindolymaleimide IX|Ro 318220|Ro-318220,NC(=N)SCCCn1cc(c2c1cccc2)C1=C(C(=O)NC1=O)c1cn(c2c1cccc2)C,DSXXEELGXBCYNQ-UHFFFAOYSA-N,"InChI=1S/C25H23N5O2S/c1-29-13-17(15-7-2-4-9-19(15)29)21-22(24(32)28-23(21)31)18-14-30(11-6-12-33-25(26)27)20-10-5-3-8-16(18)20/h2-5,7-10,13-14H,6,11-12H2,1H3,(H3,26,27)(H,28,31,32)"
791,RO320-2947/001,,Synthetic organic,,,,,135650915,10255622,,"1-[(2S)-1-[4-[(4-chlorophenyl)methyl]piperidin-1-yl]-3-hydroxybutan-2-yl]-3-(3,4,5-trimethoxyphenyl)urea",,,COc1cc(NC(=O)N[C@H](C(O)C)CN2CCC(CC2)Cc2ccc(cc2)Cl)cc(c1OC)OC,JYDVJNOBDUOZJC-UGNFMNBCSA-N,"InChI=1S/C26H36ClN3O5/c1-17(31)22(16-30-11-9-19(10-12-30)13-18-5-7-20(27)8-6-18)29-26(32)28-21-14-23(33-2)25(35-4)24(15-21)34-3/h5-8,14-15,17,19,22,31H,9-13,16H2,1-4H3,(H2,28,29,32)/t17?,22-/m0/s1"
6034,Ro-32-0432,,Synthetic organic,,,,,178102656,127757,,"3-[(2S)-2-[(dimethylamino)methyl]-1H,2H,3H,4H-pyrido[1,2-a]indol-10-yl]-4-(1-methyl-1H-indol-3-yl)-2,5-dihydro-1H-pyrrole-2,5-dione",,Ro 32-0432|Ro-320432,CN(C[C@H]1CCn2c(C1)c(C1=C(C(=O)NC1=O)c1cn(c3c1cccc3)C)c1c2cccc1)C,FXGHOAZJQNLNFD-KRWDZBQOSA-N,"InChI=1S/C28H28N4O2/c1-30(2)15-17-12-13-32-22-11-7-5-9-19(22)24(23(32)14-17)26-25(27(33)29-28(26)34)20-16-31(3)21-10-6-4-8-18(20)21/h4-11,16-17H,12-15H2,1-3H3,(H,29,33,34)/t17-/m0/s1"
4042,RO3244794,,Synthetic organic,,,,,178100866,10204312,,3-(4-fluorophenyl)-2-[[5-(4-fluorophenyl)-1-benzofuran-2-yl]methoxycarbonylamino]propanoic acid,,,Fc1ccc(cc1)CC(C(=O)O)NC(=O)OCc1cc2c(o1)ccc(c2)c1ccc(cc1)F,IDONYPMIPXYFLY-UHFFFAOYSA-N,"InChI=1S/C25H19F2NO5/c26-19-6-1-15(2-7-19)11-22(24(29)30)28-25(31)32-14-21-13-18-12-17(5-10-23(18)33-21)16-3-8-20(27)9-4-16/h1-10,12-13,22H,11,14H2,(H,28,31)(H,29,30)"
792,RO330-0802/001,,Synthetic organic,,,,,135650916,10304110,,"N-[2-[(2S,4R)-4-[(3,4-dichlorophenyl)methyl]pyrrolidin-2-yl]ethyl]-2-[5-(3,4-dimethoxyphenyl)pyrimidin-2-yl]sulfanylacetamide",,,COc1cc(ccc1OC)c1cnc(nc1)SCC(=O)NCC[C@H]1NC[C@@H](C1)Cc1ccc(c(c1)Cl)Cl,OPLAETMHSJFRBS-WIYYLYMNSA-N,"InChI=1S/C27H30Cl2N4O3S/c1-35-24-6-4-19(12-25(24)36-2)20-14-32-27(33-15-20)37-16-26(34)30-8-7-21-10-18(13-31-21)9-17-3-5-22(28)23(29)11-17/h3-6,11-12,14-15,18,21,31H,7-10,13,16H2,1-2H3,(H,30,34)/t18-,21-/m1/s1"
5571,(-)-Ro 363,,Synthetic organic,,,,,178102207,156297,,"4-[3-[2-(3,4-dimethoxyphenyl)ethylamino]-2-hydroxypropoxy]benzene-1,2-diol",,RO 363,COc1cc(CCNCC(COc2ccc(c(c2)O)O)O)ccc1OC,RFNBEBPVKCJZPV-UHFFFAOYSA-N,"InChI=1S/C19H25NO6/c1-24-18-6-3-13(9-19(18)25-2)7-8-20-11-14(21)12-26-15-4-5-16(22)17(23)10-15/h3-6,9-10,14,20-23H,7-8,11-12H2,1-2H3"
2647,Ro 40-6055,,Synthetic organic,,,,,135650917,2126,,"4-[(5,5,8,8-tetramethyl6,7-dihydronaphthalene-2-carbonyl)amino]benzoic acid",,AM 580|AM580|CD-336|Ro406055,O=C(c1ccc2c(c1)C(C)(C)CCC2(C)C)Nc1ccc(cc1)C(=O)O,SZWKGOZKRMMLAJ-UHFFFAOYSA-N,"InChI=1S/C22H25NO3/c1-21(2)11-12-22(3,4)18-13-15(7-10-17(18)21)19(24)23-16-8-5-14(6-9-16)20(25)26/h5-10,13H,11-12H2,1-4H3,(H,23,24)(H,25,26)"
2642,Ro 41-5253,,Synthetic organic,,,,,135650918,5312120,,"4-[(E)-2-(7-heptoxy-4,4-dimethyl-1,1-dioxo-2,3-dihydrothiochromen-6-yl)prop-1-enyl]benzoic acid",,LG629|Ro-415253|Ro415253,CCCCCCCOc1cc2c(cc1/C(=C/c1ccc(cc1)C(=O)O)/C)C(C)(C)CCS2(=O)=O,JEIWQRITHXYGIF-LVZFUZTISA-N,"InChI=1S/C28H36O5S/c1-5-6-7-8-9-15-33-25-19-26-24(28(3,4)14-16-34(26,31)32)18-23(25)20(2)17-21-10-12-22(13-11-21)27(29)30/h10-13,17-19H,5-9,14-16H2,1-4H3,(H,29,30)/b20-17+"
6226,Ro4491533,,Synthetic organic,,,,,178102847,11158623,,"4-[3-(2,6-dimethylpyridin-4-yl)phenyl]-7-methyl-8-(trifluoromethyl)-1,3-dihydro-1,5-benzodiazepin-2-one",,Ro 4491533|Ro-4491533,O=C1CC(=Nc2c(N1)cc(c(c2)C)C(F)(F)F)c1cccc(c1)c1cc(C)nc(c1)C,LYTVXCQQTLUEQR-UHFFFAOYSA-N,"InChI=1S/C24H20F3N3O/c1-13-7-21-22(11-19(13)24(25,26)27)30-23(31)12-20(29-21)17-6-4-5-16(10-17)18-8-14(2)28-15(3)9-18/h4-11H,12H2,1-3H3,(H,30,31)"
1011,Ro 46-8443,,Synthetic organic,,,,,135650919,5312146,,"4-tert-butyl-N-[6-[(2R)-2,3-dihydroxypropoxy]-5-(2-methoxyphenoxy)-2-(4-methoxyphenyl)pyrimidin-4-yl]benzenesulfonamide",,Ro468443,OC[C@H](COc1nc(nc(c1Oc1ccccc1OC)NS(=O)(=O)c1ccc(cc1)C(C)(C)C)c1ccc(cc1)OC)O,DRIHNVYRUGBDHI-JOCHJYFZSA-N,"InChI=1S/C31H35N3O8S/c1-31(2,3)21-12-16-24(17-13-21)43(37,38)34-29-27(42-26-9-7-6-8-25(26)40-5)30(41-19-22(36)18-35)33-28(32-29)20-10-14-23(39-4)15-11-20/h6-17,22,35-36H,18-19H2,1-5H3,(H,32,33,34)/t22-/m1/s1"
6710,Ro 48-8071,,Synthetic organic,,,,,178103321,1949,,(4-bromophenyl)-[2-fluoro-4-[6-(methyl-prop-2-enylamino)hexoxy]phenyl]methanone,,compound 2 [PMID: 22533316],C=CCN(CCCCCCOc1ccc(c(c1)F)C(=O)c1ccc(cc1)Br)C,CMYCCJYVZIMDFU-UHFFFAOYSA-N,"InChI=1S/C23H27BrFNO2/c1-3-14-26(2)15-6-4-5-7-16-28-20-12-13-21(22(25)17-20)23(27)18-8-10-19(24)11-9-18/h3,8-13,17H,1,4-7,14-16H2,2H3"
7338,RO4929097,,Synthetic organic,,,,,178103910,49867930,,"2,2-dimethyl-N-[(10S)-9-oxo-8-azatricyclo[9.4.0.0<sup>2</sup>,<sup>7</sup>]pentadeca-1(15),2,4,6,11,13-hexaen-10-yl]-N'-(2,2,3,3,3-pentafluoropropyl)propanediamide",,Ro4929097,O=C1Nc2ccccc2c2c([C@@H]1NC(=O)C(C(=O)NCC(C(F)(F)F)(F)F)(C)C)cccc2,OJPLJFIFUQPSJR-INIZCTEOSA-N,"InChI=1S/C22H20F5N3O3/c1-20(2,18(32)28-11-21(23,24)22(25,26)27)19(33)30-16-14-9-4-3-7-12(14)13-8-5-6-10-15(13)29-17(16)31/h3-10,16H,11H2,1-2H3,(H,28,32)(H,29,31)(H,30,33)/t16-/m0/s1"
